999999.000000 250.000000 250.000000 0.000000 0.000000 0.000000 0.000000
238335.000000 415.000000 293.000000 0.000000 0.000000 0.000000 0.000000
516649.000000 386.000000 492.000000 0.000000 0.000000 0.000000 0.000000
490027.000000 421.000000 362.000000 0.000000 0.000000 0.000000 0.000000
897763.000000 190.000000 59.000000 0.000000 0.000000 0.000000 0.000000
383426.000000 426.000000 40.000000 0.000000 0.000000 0.000000 0.000000
5211.000000 172.000000 236.000000 0.000000 0.000000 0.000000 0.000000
956429.000000 368.000000 67.000000 0.000000 0.000000 0.000000 0.000000
722862.000000 282.000000 30.000000 0.000000 0.000000 0.000000 0.000000
703135.000000 123.000000 67.000000 0.000000 0.000000 0.000000 0.000000
634022.000000 429.000000 302.000000 0.000000 0.000000 0.000000 0.000000
898167.000000 58.000000 69.000000 0.000000 0.000000 0.000000 0.000000
175011.000000 393.000000 456.000000 0.000000 0.000000 0.000000 0.000000
377373.000000 42.000000 229.000000 0.000000 0.000000 0.000000 0.000000
413784.000000 421.000000 419.000000 0.000000 0.000000 0.000000 0.000000
594324.000000 37.000000 198.000000 0.000000 0.000000 0.000000 0.000000
566413.000000 315.000000 370.000000 0.000000 0.000000 0.000000 0.000000
268980.000000 26.000000 91.000000 0.000000 0.000000 0.000000 0.000000
806862.000000 456.000000 373.000000 0.000000 0.000000 0.000000 0.000000
497281.000000 170.000000 496.000000 0.000000 0.000000 0.000000 0.000000
477084.000000 305.000000 425.000000 0.000000 0.000000 0.000000 0.000000
126505.000000 327.000000 336.000000 0.000000 0.000000 0.000000 0.000000
661313.000000 346.000000 229.000000 0.000000 0.000000 0.000000 0.000000
353895.000000 357.000000 124.000000 0.000000 0.000000 0.000000 0.000000
898814.000000 82.000000 45.000000 0.000000 0.000000 0.000000 0.000000
990364.000000 367.000000 434.000000 0.000000 0.000000 0.000000 0.000000
171087.000000 43.000000 250.000000 0.000000 0.000000 0.000000 0.000000
947178.000000 308.000000 276.000000 0.000000 0.000000 0.000000 0.000000
705403.000000 288.000000 84.000000 0.000000 0.000000 0.000000 0.000000
612399.000000 151.000000 254.000000 0.000000 0.000000 0.000000 0.000000
549676.000000 432.000000 60.000000 0.000000 0.000000 0.000000 0.000000
210012.000000 368.000000 239.000000 0.000000 0.000000 0.000000 0.000000
348094.000000 226.000000 86.000000 0.000000 0.000000 0.000000 0.000000
480570.000000 39.000000 295.000000 0.000000 0.000000 0.000000 0.000000
97467.000000 434.000000 378.000000 0.000000 0.000000 0.000000 0.000000
612902.000000 101.000000 97.000000 0.000000 0.000000 0.000000 0.000000
926652.000000 317.000000 492.000000 0.000000 0.000000 0.000000 0.000000
560280.000000 256.000000 301.000000 0.000000 0.000000 0.000000 0.000000
953865.000000 286.000000 441.000000 0.000000 0.000000 0.000000 0.000000
346619.000000 189.000000 444.000000 0.000000 0.000000 0.000000 0.000000
958031.000000 440.000000 229.000000 0.000000 0.000000 0.000000 0.000000
905771.000000 117.000000 97.000000 0.000000 0.000000 0.000000 0.000000
120709.000000 481.000000 175.000000 0.000000 0.000000 0.000000 0.000000
777856.000000 427.000000 67.000000 0.000000 0.000000 0.000000 0.000000
254586.000000 497.000000 353.000000 0.000000 0.000000 0.000000 0.000000
964683.000000 465.000000 306.000000 0.000000 0.000000 0.000000 0.000000
51528.000000 219.000000 124.000000 0.000000 0.000000 0.000000 0.000000
48829.000000 371.000000 232.000000 0.000000 0.000000 0.000000 0.000000
258270.000000 3.000000 19.000000 0.000000 0.000000 0.000000 0.000000
486715.000000 368.000000 208.000000 0.000000 0.000000 0.000000 0.000000
747796.000000 340.000000 149.000000 0.000000 0.000000 0.000000 0.000000
2245.000000 223.000000 118.000000 0.000000 0.000000 0.000000 0.000000
892921.000000 346.000000 451.000000 0.000000 0.000000 0.000000 0.000000
597488.000000 55.000000 379.000000 0.000000 0.000000 0.000000 0.000000
469841.000000 264.000000 228.000000 0.000000 0.000000 0.000000 0.000000
441500.000000 350.000000 193.000000 0.000000 0.000000 0.000000 0.000000
470124.000000 34.000000 264.000000 0.000000 0.000000 0.000000 0.000000
275856.000000 414.000000 487.000000 0.000000 0.000000 0.000000 0.000000
322227.000000 243.000000 491.000000 0.000000 0.000000 0.000000 0.000000
281936.000000 365.000000 359.000000 0.000000 0.000000 0.000000 0.000000
316437.000000 432.000000 51.000000 0.000000 0.000000 0.000000 0.000000
975407.000000 228.000000 275.000000 0.000000 0.000000 0.000000 0.000000
468858.000000 474.000000 121.000000 0.000000 0.000000 0.000000 0.000000
661237.000000 395.000000 29.000000 0.000000 0.000000 0.000000 0.000000
65818.000000 235.000000 293.000000 0.000000 0.000000 0.000000 0.000000
231011.000000 428.000000 143.000000 0.000000 0.000000 0.000000 0.000000
318776.000000 428.000000 29.000000 0.000000 0.000000 0.000000 0.000000
255763.000000 404.000000 443.000000 0.000000 0.000000 0.000000 0.000000
118606.000000 113.000000 38.000000 0.000000 0.000000 0.000000 0.000000
344818.000000 340.000000 404.000000 0.000000 0.000000 0.000000 0.000000
797369.000000 128.000000 188.000000 0.000000 0.000000 0.000000 0.000000
466996.000000 417.000000 417.000000 0.000000 0.000000 0.000000 0.000000
259470.000000 324.000000 243.000000 0.000000 0.000000 0.000000 0.000000
295499.000000 183.000000 490.000000 0.000000 0.000000 0.000000 0.000000
385644.000000 272.000000 225.000000 0.000000 0.000000 0.000000 0.000000
268139.000000 90.000000 5.000000 0.000000 0.000000 0.000000 0.000000
907669.000000 454.000000 286.000000 0.000000 0.000000 0.000000 0.000000
388464.000000 82.000000 42.000000 0.000000 0.000000 0.000000 0.000000
759355.000000 197.000000 7.000000 0.000000 0.000000 0.000000 0.000000
278611.000000 304.000000 348.000000 0.000000 0.000000 0.000000 0.000000
949299.000000 122.000000 328.000000 0.000000 0.000000 0.000000 0.000000
35568.000000 343.000000 246.000000 0.000000 0.000000 0.000000 0.000000
23311.000000 340.000000 422.000000 0.000000 0.000000 0.000000 0.000000
321801.000000 310.000000 105.000000 0.000000 0.000000 0.000000 0.000000
